timestamp,open,high,low,close,volume
2025-09-14 19:12:00,1.08641,1.08651,1.0864,1.0865,167
2025-09-14 19:13:00,1.0865,1.08655,1.08649,1.08653,165
2025-09-14 19:14:00,1.08653,1.08659,1.08648,1.08655,65
2025-09-14 19:15:00,1.08655,1.08664,1.08651,1.08662,110
2025-09-14 19:16:00,1.08662,1.08668,1.08661,1.08667,189
2025-09-14 19:17:00,1.08667,1.08669,1.08654,1.0866,164
2025-09-14 19:18:00,1.0866,1.08679,1.08656,1.08679,73
2025-09-14 19:19:00,1.08679,1.0868,1.08661,1.08663,110
2025-09-14 19:20:00,1.08663,1.08668,1.08662,1.08667,51
2025-09-14 19:21:00,1.08667,1.0868,1.08664,1.08676,153
2025-09-14 19:22:00,1.08676,1.08691,1.08671,1.08689,174
2025-09-14 19:23:00,1.08689,1.087,1.08687,1.08697,132
2025-09-14 19:24:00,1.08697,1.08699,1.08684,1.08687,52
2025-09-14 19:25:00,1.08687,1.08689,1.0867,1.08671,169
2025-09-14 19:26:00,1.08671,1.08679,1.08668,1.08675,197
2025-09-14 19:27:00,1.08675,1.08696,1.08672,1.08694,162
2025-09-14 19:28:00,1.08694,1.08696,1.0869,1.08692,117
2025-09-14 19:29:00,1.08692,1.08701,1.0869,1.08693,149
2025-09-14 19:30:00,1.08693,1.08714,1.0869,1.08711,104
2025-09-14 19:31:00,1.08711,1.08713,1.08708,1.0871,187
2025-09-14 19:32:00,1.0871,1.08711,1.087,1.087,93
2025-09-14 19:33:00,1.087,1.08703,1.0868,1.08683,140
2025-09-14 19:34:00,1.08683,1.08684,1.08672,1.08673,176
2025-09-14 19:35:00,1.08673,1.08676,1.08662,1.08662,196
2025-09-14 19:36:00,1.08662,1.08668,1.0866,1.08663,194
2025-09-14 19:37:00,1.08663,1.08665,1.08652,1.08659,111
2025-09-14 19:38:00,1.08659,1.0867,1.08654,1.08665,53
2025-09-14 19:39:00,1.08665,1.08684,1.0866,1.08683,102
2025-09-14 19:40:00,1.08683,1.08705,1.08675,1.087,122
2025-09-14 19:41:00,1.087,1.08717,1.08696,1.08714,138
2025-09-14 19:42:00,1.08714,1.08716,1.08697,1.08697,71
2025-09-14 19:43:00,1.08697,1.08703,1.08693,1.08697,69
2025-09-14 19:44:00,1.08697,1.087,1.08686,1.08691,192
2025-09-14 19:45:00,1.08691,1.08696,1.08683,1.08685,157
2025-09-14 19:46:00,1.08685,1.0869,1.08673,1.08681,55
2025-09-14 19:47:00,1.08681,1.08684,1.08661,1.08666,74
2025-09-14 19:48:00,1.08666,1.08671,1.08652,1.08655,139
2025-09-14 19:49:00,1.08655,1.08663,1.08653,1.08663,132
2025-09-14 19:50:00,1.08663,1.08666,1.08657,1.08658,122
2025-09-14 19:51:00,1.08658,1.08681,1.08655,1.08678,116
2025-09-14 19:52:00,1.08678,1.08691,1.08674,1.08687,100
2025-09-14 19:53:00,1.08687,1.08701,1.08687,1.08699,159
2025-09-14 19:54:00,1.08699,1.08703,1.08676,1.0868,165
2025-09-14 19:55:00,1.0868,1.08693,1.08679,1.0869,195
2025-09-14 19:56:00,1.0869,1.08691,1.08682,1.08682,66
2025-09-14 19:57:00,1.08682,1.08686,1.08676,1.08681,143
2025-09-14 19:58:00,1.08681,1.08697,1.08677,1.08692,93
2025-09-14 19:59:00,1.08692,1.08694,1.08683,1.08687,69
2025-09-14 20:00:00,1.08687,1.08702,1.08685,1.087,124
2025-09-14 20:01:00,1.087,1.08715,1.08699,1.08711,137
2025-09-14 20:02:00,1.08711,1.08732,1.08708,1.08728,107
2025-09-14 20:03:00,1.08728,1.08744,1.08726,1.0874,52
2025-09-14 20:04:00,1.0874,1.08741,1.08725,1.08726,166
2025-09-14 20:05:00,1.08726,1.08727,1.08723,1.08724,95
2025-09-14 20:06:00,1.08724,1.08731,1.0872,1.08726,104
2025-09-14 20:07:00,1.08726,1.08727,1.0872,1.08725,153
2025-09-14 20:08:00,1.08725,1.08739,1.08717,1.08731,116
2025-09-14 20:09:00,1.08731,1.08733,1.08712,1.08713,190
2025-09-14 20:10:00,1.08713,1.08719,1.08701,1.08706,125
2025-09-14 20:11:00,1.08706,1.08716,1.08703,1.08716,192
2025-09-14 20:12:00,1.08716,1.08725,1.08716,1.08722,169
2025-09-14 20:13:00,1.08722,1.08725,1.08714,1.08716,165
2025-09-14 20:14:00,1.08716,1.08721,1.08712,1.08713,117
2025-09-14 20:15:00,1.08713,1.08726,1.08711,1.08719,146
2025-09-14 20:16:00,1.08719,1.08719,1.08713,1.08716,177
2025-09-14 20:17:00,1.08716,1.08734,1.08715,1.08729,116
2025-09-14 20:18:00,1.08729,1.08732,1.08724,1.08731,72
2025-09-14 20:19:00,1.08731,1.08744,1.08727,1.08741,85
2025-09-14 20:20:00,1.08741,1.08747,1.0872,1.08726,63
2025-09-14 20:21:00,1.08726,1.08733,1.08722,1.0873,50
2025-09-14 20:22:00,1.0873,1.08733,1.08716,1.08719,104
2025-09-14 20:23:00,1.08719,1.08732,1.08718,1.08727,99
2025-09-14 20:24:00,1.08727,1.08736,1.08721,1.08735,163
2025-09-14 20:25:00,1.08735,1.08741,1.0872,1.08724,54
2025-09-14 20:26:00,1.08724,1.08731,1.0872,1.0873,137
2025-09-14 20:27:00,1.0873,1.08732,1.08721,1.08722,97
2025-09-14 20:28:00,1.08722,1.08724,1.08703,1.08707,171
2025-09-14 20:29:00,1.08707,1.08708,1.08695,1.08699,96
2025-09-14 20:30:00,1.08699,1.08702,1.08687,1.0869,80
2025-09-14 20:31:00,1.0869,1.0869,1.08687,1.08687,66
2025-09-14 20:32:00,1.08687,1.0869,1.08687,1.08688,51
2025-09-14 20:33:00,1.08688,1.08695,1.08666,1.08671,95
2025-09-14 20:34:00,1.08671,1.08671,1.08668,1.08669,71
2025-09-14 20:35:00,1.08669,1.08673,1.08652,1.08656,179
2025-09-14 20:36:00,1.08656,1.08663,1.08656,1.08663,171
2025-09-14 20:37:00,1.08663,1.08676,1.08661,1.08668,152
2025-09-14 20:38:00,1.08668,1.0867,1.08656,1.08658,116
2025-09-14 20:39:00,1.08658,1.08662,1.08652,1.08655,124
2025-09-14 20:40:00,1.08655,1.08658,1.08642,1.08647,52
2025-09-14 20:41:00,1.08647,1.08656,1.08641,1.0865,54
2025-09-14 20:42:00,1.0865,1.0865,1.08649,1.0865,118
2025-09-14 20:43:00,1.0865,1.08651,1.08646,1.08647,112
2025-09-14 20:44:00,1.08647,1.08652,1.08638,1.08645,127
2025-09-14 20:45:00,1.08645,1.08647,1.08627,1.08632,143
2025-09-14 20:46:00,1.08632,1.08645,1.0863,1.08643,87
2025-09-14 20:47:00,1.08643,1.08646,1.08637,1.08638,140
2025-09-14 20:48:00,1.08638,1.08645,1.08616,1.08623,121
2025-09-14 20:49:00,1.08623,1.08623,1.08615,1.08615,82
2025-09-14 20:50:00,1.08615,1.08624,1.08603,1.08605,53
2025-09-14 20:51:00,1.08605,1.08623,1.08602,1.08621,113
2025-09-14 20:52:00,1.08621,1.08623,1.08618,1.08621,144
2025-09-14 20:53:00,1.08621,1.08627,1.08612,1.08619,170
2025-09-14 20:54:00,1.08619,1.08629,1.08619,1.08626,89
2025-09-14 20:55:00,1.08626,1.08642,1.08626,1.08634,107
2025-09-14 20:56:00,1.08634,1.08638,1.08616,1.08619,180
2025-09-14 20:57:00,1.08619,1.08623,1.08619,1.0862,126
2025-09-14 20:58:00,1.0862,1.08621,1.08614,1.08615,91
2025-09-14 20:59:00,1.08615,1.08617,1.08604,1.08608,133
2025-09-14 21:00:00,1.08608,1.08611,1.08594,1.08594,142
2025-09-14 21:01:00,1.08594,1.08598,1.0858,1.08582,134
2025-09-14 21:02:00,1.08582,1.08583,1.08574,1.08577,73
2025-09-14 21:03:00,1.08577,1.0858,1.08561,1.08564,114
2025-09-14 21:04:00,1.08564,1.08576,1.08562,1.08572,171
2025-09-14 21:05:00,1.08572,1.08575,1.08565,1.08567,169
2025-09-14 21:06:00,1.08567,1.08573,1.08562,1.08564,163
2025-09-14 21:07:00,1.08564,1.08565,1.08545,1.08546,130
2025-09-14 21:08:00,1.08546,1.08547,1.0853,1.08532,110
2025-09-14 21:09:00,1.08532,1.08541,1.08528,1.08538,165
2025-09-14 21:10:00,1.08538,1.08547,1.08534,1.08546,199
2025-09-14 21:11:00,1.08546,1.0855,1.0853,1.08538,189
2025-09-14 21:12:00,1.08538,1.08547,1.08538,1.08547,103
2025-09-14 21:13:00,1.08547,1.0855,1.08544,1.08544,51
2025-09-14 21:14:00,1.08544,1.08544,1.08538,1.0854,151
2025-09-14 21:15:00,1.0854,1.08543,1.08539,1.08542,79
2025-09-14 21:16:00,1.08542,1.08543,1.08539,1.0854,197
2025-09-14 21:17:00,1.0854,1.08548,1.08539,1.08545,152
2025-09-14 21:18:00,1.08545,1.0855,1.08528,1.08532,170
2025-09-14 21:19:00,1.08532,1.08555,1.08528,1.0855,114
2025-09-14 21:20:00,1.0855,1.08553,1.08538,1.08539,94
2025-09-14 21:21:00,1.08539,1.08541,1.08522,1.08525,146
2025-09-14 21:22:00,1.08525,1.0853,1.08512,1.08516,198
2025-09-14 21:23:00,1.08516,1.08519,1.08501,1.08504,143
2025-09-14 21:24:00,1.08504,1.08516,1.08503,1.0851,164
2025-09-14 21:25:00,1.0851,1.08515,1.08508,1.08514,143
2025-09-14 21:26:00,1.08514,1.08533,1.08512,1.08529,158
2025-09-14 21:27:00,1.08529,1.08543,1.08527,1.08542,183
2025-09-14 21:28:00,1.08542,1.08547,1.08541,1.08547,111
2025-09-14 21:29:00,1.08547,1.08554,1.08542,1.08548,185
2025-09-14 21:30:00,1.08548,1.08552,1.08545,1.0855,58
2025-09-14 21:31:00,1.0855,1.08552,1.08545,1.08548,58
2025-09-14 21:32:00,1.08548,1.08553,1.08532,1.08539,100
2025-09-14 21:33:00,1.08539,1.08548,1.08538,1.08546,183
2025-09-14 21:34:00,1.08546,1.08547,1.08532,1.08532,138
2025-09-14 21:35:00,1.08532,1.08541,1.0853,1.0854,90
2025-09-14 21:36:00,1.0854,1.08553,1.08534,1.0855,52
2025-09-14 21:37:00,1.0855,1.08551,1.0854,1.08543,55
2025-09-14 21:38:00,1.08543,1.08544,1.08533,1.08537,121
2025-09-14 21:39:00,1.08537,1.08541,1.08532,1.08541,132
2025-09-14 21:40:00,1.08541,1.08549,1.08535,1.08546,148
2025-09-14 21:41:00,1.08546,1.08556,1.08544,1.08555,148
2025-09-14 21:42:00,1.08555,1.08565,1.0855,1.08563,130
2025-09-14 21:43:00,1.08563,1.08569,1.08559,1.08569,94
2025-09-14 21:44:00,1.08569,1.08575,1.08563,1.0857,169
2025-09-14 21:45:00,1.0857,1.08572,1.08547,1.08549,95
2025-09-14 21:46:00,1.08549,1.08559,1.08549,1.08556,78
2025-09-14 21:47:00,1.08556,1.08565,1.08552,1.08565,59
2025-09-14 21:48:00,1.08565,1.08573,1.08562,1.08572,194
2025-09-14 21:49:00,1.08572,1.08572,1.08551,1.08556,117
2025-09-14 21:50:00,1.08556,1.08558,1.08552,1.08554,157
2025-09-14 21:51:00,1.08554,1.08558,1.08545,1.08547,132
2025-09-14 21:52:00,1.08547,1.08549,1.08537,1.08541,186
2025-09-14 21:53:00,1.08541,1.08542,1.08538,1.08539,60
2025-09-14 21:54:00,1.08539,1.08567,1.08538,1.0856,91
2025-09-14 21:55:00,1.0856,1.0856,1.0855,1.08557,160
2025-09-14 21:56:00,1.08557,1.0856,1.08547,1.08549,191
2025-09-14 21:57:00,1.08549,1.08554,1.08548,1.0855,186
2025-09-14 21:58:00,1.0855,1.08556,1.08549,1.08549,170
2025-09-14 21:59:00,1.08549,1.08551,1.08546,1.08548,51
2025-09-14 22:00:00,1.08548,1.08552,1.08546,1.08546,59
2025-09-14 22:01:00,1.08546,1.0855,1.08535,1.08538,168
2025-09-14 22:02:00,1.08538,1.0854,1.08528,1.0853,89
2025-09-14 22:03:00,1.0853,1.08559,1.08528,1.08556,160
2025-09-14 22:04:00,1.08556,1.08565,1.0855,1.08564,120
2025-09-14 22:05:00,1.08564,1.08567,1.08555,1.08558,184
2025-09-14 22:06:00,1.08558,1.08561,1.08551,1.08553,183
2025-09-14 22:07:00,1.08553,1.08556,1.08527,1.08533,89
2025-09-14 22:08:00,1.08533,1.08535,1.08516,1.08522,55
2025-09-14 22:09:00,1.08522,1.08532,1.08517,1.08526,196
2025-09-14 22:10:00,1.08526,1.08528,1.08521,1.08522,78
2025-09-14 22:11:00,1.08522,1.08532,1.08522,1.08532,176
2025-09-14 22:12:00,1.08532,1.08537,1.0853,1.08536,86
2025-09-14 22:13:00,1.08536,1.08537,1.08525,1.08529,70
2025-09-14 22:14:00,1.08529,1.08534,1.08525,1.08526,157
2025-09-14 22:15:00,1.08526,1.08538,1.08525,1.08535,71
2025-09-14 22:16:00,1.08535,1.08562,1.08527,1.08557,87
2025-09-14 22:17:00,1.08557,1.0857,1.08555,1.0857,129
2025-09-14 22:18:00,1.0857,1.08581,1.0857,1.08578,139
2025-09-14 22:19:00,1.08578,1.08581,1.08577,1.08577,110
2025-09-14 22:20:00,1.08577,1.08584,1.0856,1.08564,101
2025-09-14 22:21:00,1.08564,1.0857,1.0853,1.08535,154
2025-09-14 22:22:00,1.08535,1.08536,1.08523,1.08526,164
2025-09-14 22:23:00,1.08526,1.0853,1.08518,1.08521,97
2025-09-14 22:24:00,1.08521,1.08535,1.08517,1.08529,95
2025-09-14 22:25:00,1.08529,1.08532,1.08525,1.0853,167
2025-09-14 22:26:00,1.0853,1.08533,1.08514,1.08517,118
2025-09-14 22:27:00,1.08517,1.08524,1.08514,1.0852,97
2025-09-14 22:28:00,1.0852,1.08524,1.08516,1.08518,81
2025-09-14 22:29:00,1.08518,1.08521,1.08517,1.08519,159
2025-09-14 22:30:00,1.08519,1.08535,1.08517,1.08532,77
2025-09-14 22:31:00,1.08532,1.08545,1.08531,1.0854,116
2025-09-14 22:32:00,1.08564,1.08645,1.08558,1.08641,83
2025-09-14 22:33:00,1.08641,1.08644,1.08638,1.08641,173
2025-09-14 22:35:00,1.08641,1.08647,1.08634,1.08641,67
2025-09-14 22:37:00,1.08641,1.08655,1.08634,1.08641,150
2025-09-14 22:38:00,1.08641,1.08646,1.08635,1.08641,108
2025-09-14 22:39:00,1.08641,1.08646,1.08635,1.08641,71
2025-09-14 22:41:00,1.08641,1.08643,1.08637,1.08641,179
2025-09-14 22:42:00,1.08641,1.08648,1.086341400020716,1.0864052995920004,71
2025-09-14 22:43:00,1.08641,1.08646,1.08635,1.08641,117
2025-09-14 22:44:00,1.08641,1.08647,1.08636,1.08641,192
2025-09-14 22:45:00,1.08641,1.0865,1.08634,1.08641,152
2025-09-14 22:46:00,1.08641,1.08647,1.08636,1.08641,97
2025-09-14 22:47:00,1.08641,1.08647,1.08636,1.08641,100
2025-09-15 04:36:00,1.0865,1.08682,1.08644,1.08677,125
2025-09-15 04:38:00,1.08677,1.08681,1.08674,1.08677,171
2025-09-15 04:40:00,1.08677,1.08681,1.08673,1.08677,70
2025-09-15 04:41:00,1.08677,1.08685,1.08667,1.08677,98
2025-09-15 04:42:00,1.08677,1.08684,1.08668,1.08677,110
2025-09-15 04:43:00,1.08677,1.08684,1.0867,1.08677,133
2025-09-15 04:44:00,1.08677,1.08682,1.08674,1.08677,144
2025-09-15 04:46:00,1.08677,1.08683,1.08664,1.08677,190
2025-09-15 04:49:00,1.08677,1.08681,1.08671,1.08677,182
2025-09-15 04:51:00,1.08677,1.08681,1.08671,1.08677,72
2025-09-15 04:52:00,1.08677,1.08685,1.08667,1.08677,75
2025-09-15 04:53:00,1.08677,1.0868,1.08675,1.08677,113
2025-09-15 04:54:00,1.08677,1.08686,1.08667,1.08677,122
2025-09-15 04:55:00,1.08677,1.08688,1.08671,1.08677,53
2025-09-15 04:56:00,1.08677,1.08682,1.08674,1.08677,177
2025-09-15 04:57:00,1.08677,1.08682,1.08673,1.08677,150
2025-09-15 04:58:00,1.08677,1.08683,1.08673,1.08677,63
2025-09-15 04:59:00,1.08677,1.08683,1.08673,1.08677,66
2025-09-15 05:32:00,1.08677,1.08688,1.08667,1.08677,140
2025-09-15 05:33:00,1.08677,1.08681,1.08673,1.08677,137
2025-09-15 05:35:00,1.08677,1.08682,1.08669,1.08677,91
