timestamp,open,high,low,close,volume
2025-09-14 19:43:00,1.17442,1.17447,1.17433,1.17434,61
2025-09-14 19:44:00,1.17434,1.17437,1.1743,1.17432,153
2025-09-14 19:45:00,1.17432,1.17435,1.17427,1.17431,151
2025-09-14 19:46:00,1.17431,1.17437,1.17429,1.17436,169
2025-09-14 19:47:00,1.17436,1.17457,1.17433,1.17454,103
2025-09-14 19:48:00,1.17454,1.17456,1.17446,1.1745,125
2025-09-14 19:49:00,1.1745,1.17465,1.17449,1.17463,158
2025-09-14 19:50:00,1.17463,1.17465,1.17456,1.17456,171
2025-09-14 19:51:00,1.17456,1.17477,1.17453,1.1747,134
2025-09-14 19:52:00,1.1747,1.17503,1.17469,1.175,53
2025-09-14 19:53:00,1.175,1.1751,1.17498,1.17503,71
2025-09-14 19:54:00,1.17503,1.17521,1.17502,1.17517,125
2025-09-14 19:55:00,1.17517,1.17522,1.17515,1.17521,153
2025-09-14 19:56:00,1.17521,1.17528,1.1752,1.17522,94
2025-09-14 19:57:00,1.17522,1.17527,1.17503,1.17507,93
2025-09-14 19:58:00,1.17507,1.17527,1.17503,1.17522,167
2025-09-14 19:59:00,1.17522,1.17526,1.17513,1.17514,135
2025-09-14 20:00:00,1.17514,1.17517,1.17508,1.1751,120
2025-09-14 20:01:00,1.1751,1.17514,1.17507,1.17509,110
2025-09-14 20:02:00,1.17509,1.17516,1.17505,1.17513,89
2025-09-14 20:03:00,1.17513,1.17516,1.17511,1.17516,58
2025-09-14 20:04:00,1.17516,1.17519,1.17507,1.17508,145
2025-09-14 20:05:00,1.17508,1.17514,1.17507,1.17512,176
2025-09-14 20:06:00,1.17512,1.17515,1.17498,1.17502,177
2025-09-14 20:07:00,1.17502,1.17523,1.17499,1.1752,198
2025-09-14 20:08:00,1.1752,1.17524,1.1751,1.17513,122
2025-09-14 20:09:00,1.17513,1.17539,1.17506,1.17537,64
2025-09-14 20:10:00,1.17537,1.17537,1.1753,1.17531,60
2025-09-14 20:11:00,1.17531,1.17533,1.17521,1.17522,155
2025-09-14 20:12:00,1.17522,1.17528,1.1752,1.17527,124
2025-09-14 20:13:00,1.17527,1.17535,1.17519,1.17522,175
2025-09-14 20:14:00,1.17522,1.17525,1.17519,1.17525,53
2025-09-14 20:15:00,1.17525,1.1753,1.17518,1.17522,182
2025-09-14 20:16:00,1.17522,1.17524,1.17519,1.17523,122
2025-09-14 20:17:00,1.17523,1.17536,1.17522,1.17532,148
2025-09-14 20:18:00,1.17532,1.17538,1.17515,1.1752,118
2025-09-14 20:19:00,1.1752,1.17522,1.17509,1.17513,161
2025-09-14 20:20:00,1.17513,1.17522,1.17512,1.17518,187
2025-09-14 20:21:00,1.17518,1.17526,1.17515,1.17523,199
2025-09-14 20:22:00,1.17523,1.17524,1.17514,1.17519,175
2025-09-14 20:23:00,1.17519,1.17527,1.17515,1.17519,66
2025-09-14 20:24:00,1.17519,1.17524,1.17503,1.17505,66
2025-09-14 20:25:00,1.17505,1.17507,1.17498,1.17499,176
2025-09-14 20:26:00,1.17499,1.17506,1.17496,1.17504,73
2025-09-14 20:27:00,1.17504,1.17515,1.17498,1.1751,82
2025-09-14 20:28:00,1.1751,1.1752,1.17506,1.17517,69
2025-09-14 20:29:00,1.17517,1.17521,1.17517,1.17519,73
2025-09-14 20:30:00,1.17519,1.17523,1.17509,1.17513,174
2025-09-14 20:31:00,1.17513,1.17535,1.17511,1.17529,197
2025-09-14 20:32:00,1.17529,1.17533,1.17521,1.17524,91
2025-09-14 20:33:00,1.17524,1.17538,1.17523,1.17536,159
2025-09-14 20:34:00,1.17536,1.17536,1.17521,1.17524,104
2025-09-14 20:35:00,1.17524,1.17531,1.17521,1.17528,90
2025-09-14 20:36:00,1.17528,1.17529,1.17507,1.17511,183
2025-09-14 20:37:00,1.17511,1.17515,1.17503,1.17507,174
2025-09-14 20:38:00,1.17507,1.17511,1.17482,1.17484,151
2025-09-14 20:39:00,1.17484,1.17493,1.17478,1.17487,187
2025-09-14 20:40:00,1.17487,1.17498,1.17484,1.17498,174
2025-09-14 20:41:00,1.17498,1.17499,1.17496,1.17498,94
2025-09-14 20:42:00,1.17498,1.17506,1.17496,1.17504,110
2025-09-14 20:43:00,1.17504,1.17517,1.17503,1.17515,140
2025-09-14 20:44:00,1.17515,1.17524,1.17511,1.17523,60
2025-09-14 20:45:00,1.17523,1.17526,1.17515,1.1752,150
2025-09-14 20:46:00,1.1752,1.17534,1.1752,1.17531,170
2025-09-14 20:47:00,1.17531,1.17533,1.17524,1.17527,122
2025-09-14 20:48:00,1.17527,1.17533,1.17514,1.17523,134
2025-09-14 20:49:00,1.17523,1.17535,1.17521,1.17532,175
2025-09-14 20:50:00,1.17532,1.17541,1.17529,1.17536,160
2025-09-14 20:51:00,1.17536,1.17556,1.17533,1.1755,62
2025-09-14 20:52:00,1.1755,1.17555,1.17547,1.17551,116
2025-09-14 20:53:00,1.17551,1.17563,1.17546,1.17559,187
2025-09-14 20:54:00,1.17559,1.17561,1.17556,1.17558,110
2025-09-14 20:55:00,1.17558,1.17585,1.17553,1.17584,108
2025-09-14 20:56:00,1.17584,1.17595,1.17582,1.17593,69
2025-09-14 20:57:00,1.17593,1.17598,1.17583,1.17588,142
2025-09-14 20:58:00,1.17588,1.17592,1.17587,1.17589,137
2025-09-14 20:59:00,1.17589,1.17595,1.17585,1.17589,140
2025-09-14 21:00:00,1.17589,1.17592,1.17587,1.1759,158
2025-09-14 21:01:00,1.1759,1.17597,1.17583,1.17593,183
2025-09-14 21:02:00,1.17593,1.17596,1.17591,1.17593,199
2025-09-14 21:03:00,1.17593,1.17593,1.1758,1.1758,129
2025-09-14 21:04:00,1.1758,1.17586,1.17579,1.17581,72
2025-09-14 21:05:00,1.17581,1.17589,1.17581,1.17586,75
2025-09-14 21:06:00,1.17586,1.17588,1.17573,1.17574,174
2025-09-14 21:07:00,1.17574,1.17579,1.17557,1.17564,53
2025-09-14 21:08:00,1.17564,1.17565,1.17559,1.1756,148
2025-09-14 21:09:00,1.1756,1.17565,1.17556,1.17562,141
2025-09-14 21:10:00,1.17562,1.1757,1.17556,1.17562,124
2025-09-14 21:11:00,1.17562,1.17565,1.17557,1.17565,82
2025-09-14 21:12:00,1.17565,1.17573,1.17552,1.17554,188
2025-09-14 21:13:00,1.17554,1.17556,1.17546,1.17551,112
2025-09-14 21:14:00,1.17551,1.17552,1.17547,1.17549,51
