timestamp,open,high,low,close,volume
2025-09-14 19:12:00,0.49049,0.49064,0.4904,0.4906,175
2025-09-14 19:13:00,0.4906,0.49062,0.49058,0.49062,194
2025-09-14 19:14:00,0.49062,0.49065,0.49047,0.49047,89
2025-09-14 19:15:00,0.49047,0.4905,0.49037,0.49043,155
2025-09-14 19:16:00,0.49043,0.49055,0.49041,0.49053,67
2025-09-14 19:17:00,0.49053,0.49055,0.49051,0.49054,116
2025-09-14 19:18:00,0.49054,0.4906,0.49048,0.49055,92
2025-09-14 19:19:00,0.49055,0.49067,0.49054,0.49062,167
2025-09-14 19:20:00,0.49062,0.49066,0.49047,0.49051,177
2025-09-14 19:21:00,0.49051,0.49053,0.49044,0.49045,60
2025-09-14 19:22:00,0.49045,0.49057,0.49044,0.49055,96
2025-09-14 19:23:00,0.49055,0.49057,0.49036,0.4904,75
2025-09-14 19:24:00,0.4904,0.49044,0.49033,0.49036,93
2025-09-14 19:25:00,0.49036,0.49045,0.49032,0.4904,73
2025-09-14 19:26:00,0.4904,0.49053,0.49034,0.49046,188
2025-09-14 19:27:00,0.49046,0.4905,0.49042,0.49044,161
2025-09-14 19:28:00,0.49044,0.49051,0.4904,0.4904,189
2025-09-14 19:29:00,0.4904,0.49057,0.49039,0.49054,126
2025-09-14 19:30:00,0.49054,0.4906,0.49051,0.49058,75
2025-09-14 19:31:00,0.49058,0.4906,0.49056,0.49056,75
2025-09-14 19:32:00,0.49056,0.49069,0.49051,0.49068,87
2025-09-14 19:33:00,0.49068,0.49082,0.49067,0.49075,66
2025-09-14 19:34:00,0.49075,0.49075,0.49055,0.49058,164
2025-09-14 19:35:00,0.49058,0.49062,0.49044,0.49046,83
2025-09-14 19:36:00,0.49046,0.49052,0.49009,0.49016,136
2025-09-14 19:37:00,0.49016,0.49017,0.4901,0.49014,117
2025-09-14 19:38:00,0.49014,0.49022,0.48989,0.48993,115
2025-09-14 19:39:00,0.48993,0.48993,0.48985,0.48988,159
2025-09-14 19:40:00,0.48988,0.48993,0.48974,0.48978,52
2025-09-14 19:41:00,0.48978,0.48979,0.48973,0.48976,137
2025-09-14 19:42:00,0.48976,0.48982,0.48974,0.48981,189
2025-09-14 19:43:00,0.48981,0.48983,0.48972,0.48973,114
2025-09-14 19:44:00,0.48973,0.48975,0.48963,0.48965,197
2025-09-14 19:45:00,0.48965,0.48966,0.48957,0.4896,118
2025-09-14 19:46:00,0.4896,0.48966,0.48945,0.48948,99
2025-09-14 19:47:00,0.48948,0.48949,0.48941,0.48944,73
2025-09-14 19:48:00,0.48944,0.4896,0.48943,0.48955,100
2025-09-14 19:49:00,0.48955,0.48956,0.48935,0.48936,164
2025-09-14 19:50:00,0.48936,0.48943,0.48935,0.48943,97
2025-09-14 19:51:00,0.48943,0.48943,0.48928,0.48936,147
2025-09-14 19:52:00,0.48936,0.48939,0.48928,0.48932,62
2025-09-14 19:53:00,0.48932,0.4894,0.4893,0.48938,128
2025-09-14 19:54:00,0.48938,0.48943,0.48936,0.48941,66
2025-09-14 19:55:00,0.48941,0.48947,0.48917,0.48918,51
2025-09-14 19:56:00,0.48918,0.48935,0.48911,0.48933,134
2025-09-14 19:57:00,0.48933,0.48936,0.48923,0.48925,130
2025-09-14 19:58:00,0.48925,0.48931,0.48915,0.48919,113
2025-09-14 19:59:00,0.48919,0.48922,0.48912,0.48914,61
2025-09-14 20:00:00,0.48914,0.48919,0.48909,0.48912,100
2025-09-14 20:01:00,0.48912,0.48914,0.48895,0.489,146
2025-09-14 20:02:00,0.489,0.48901,0.48884,0.48886,67
2025-09-14 20:03:00,0.48886,0.48886,0.48863,0.48866,122
2025-09-14 20:04:00,0.48866,0.48879,0.48865,0.48871,90
2025-09-14 20:05:00,0.48871,0.4888,0.48869,0.48874,60
2025-09-14 20:06:00,0.48874,0.48874,0.48867,0.48871,156
2025-09-14 20:07:00,0.48871,0.48876,0.48866,0.48868,162
2025-09-14 20:08:00,0.48868,0.48873,0.48852,0.48854,110
2025-09-14 20:09:00,0.48854,0.48857,0.48844,0.48849,171
2025-09-14 20:10:00,0.48849,0.48855,0.48845,0.48847,189
2025-09-14 20:11:00,0.48847,0.48861,0.48844,0.48861,83
2025-09-14 20:12:00,0.48861,0.48872,0.48856,0.48871,148
2025-09-14 20:13:00,0.48871,0.48877,0.48856,0.48863,194
2025-09-14 20:14:00,0.48863,0.48872,0.48863,0.48872,105
2025-09-14 20:15:00,0.48872,0.48874,0.48855,0.48859,176
2025-09-14 20:16:00,0.48859,0.48864,0.48835,0.48835,190
2025-09-14 20:17:00,0.48835,0.4884,0.48817,0.48824,59
2025-09-14 20:18:00,0.48824,0.48827,0.48814,0.48815,146
2025-09-14 20:19:00,0.48815,0.48819,0.48812,0.48816,195
2025-09-14 20:20:00,0.48816,0.48827,0.48814,0.48822,93
2025-09-14 20:21:00,0.48822,0.48833,0.48818,0.48833,121
2025-09-14 20:22:00,0.48833,0.48833,0.48814,0.48818,73
2025-09-14 20:23:00,0.48818,0.4882,0.48806,0.48812,159
2025-09-14 20:24:00,0.48812,0.48817,0.48802,0.4881,165
2025-09-14 20:25:00,0.4881,0.48812,0.48792,0.48796,145
2025-09-14 20:26:00,0.48796,0.48817,0.48794,0.48811,152
2025-09-14 20:27:00,0.48811,0.48814,0.48796,0.48799,196
2025-09-14 20:28:00,0.48799,0.48801,0.48798,0.48801,95
2025-09-14 20:29:00,0.48801,0.48805,0.48797,0.48803,83
2025-09-14 20:30:00,0.48803,0.48807,0.48794,0.488,92
2025-09-14 20:31:00,0.488,0.48801,0.48789,0.48794,116
2025-09-14 20:32:00,0.48794,0.48814,0.48786,0.48808,145
2025-09-14 20:33:00,0.48808,0.48819,0.48805,0.48814,80
2025-09-14 20:34:00,0.48814,0.48814,0.4881,0.48812,106
2025-09-14 20:35:00,0.48812,0.48814,0.48796,0.48803,132
2025-09-14 20:36:00,0.48803,0.48803,0.48797,0.48799,137
2025-09-14 20:37:00,0.48799,0.48803,0.48798,0.48802,152
2025-09-14 20:38:00,0.48802,0.48804,0.48798,0.48799,132
2025-09-14 20:39:00,0.48799,0.48814,0.48797,0.4881,172
2025-09-14 20:40:00,0.4881,0.48816,0.48807,0.48815,157
2025-09-14 20:41:00,0.48815,0.48818,0.48782,0.48785,155
2025-09-14 20:42:00,0.48785,0.48788,0.48779,0.48781,82
2025-09-14 20:43:00,0.48781,0.48785,0.48778,0.48779,191
2025-09-14 20:44:00,0.48779,0.48786,0.48774,0.48778,190
2025-09-14 20:45:00,0.48778,0.48787,0.48775,0.48784,65
2025-09-14 20:46:00,0.48784,0.48792,0.4878,0.48786,92
2025-09-14 20:47:00,0.48786,0.48791,0.48761,0.48766,109
2025-09-14 20:48:00,0.48766,0.48774,0.48765,0.48771,191
2025-09-14 20:49:00,0.48771,0.48779,0.48766,0.48777,189
