timestamp,open,high,low,close,volume
2025-09-05 12:33:14.242174,0.8951,0.89521,0.89496,0.8951,137
2025-09-05 12:34:14.242174,0.89503,0.89515,0.89498,0.89508,120
2025-09-05 12:35:14.242174,0.89505,0.89535,0.89504,0.89522,118
2025-09-05 12:36:14.242174,0.89514,0.89559,0.89514,0.89554,198
2025-09-05 12:37:14.242174,0.8956,0.8956,0.89544,0.89551,100
2025-09-05 12:38:14.242174,0.89551,0.89559,0.89532,0.89549,158
2025-09-05 12:39:14.242174,0.89547,0.89595,0.89547,0.89585,167
2025-09-05 12:40:14.242174,0.89584,0.89617,0.89584,0.89604,138
2025-09-05 12:41:14.242174,0.89609,0.89609,0.89584,0.89598,78
2025-09-05 12:42:14.242174,0.89594,0.89622,0.89594,0.89614,163
2025-09-05 12:43:14.242174,0.89624,0.89624,0.89602,0.89608,168
2025-09-05 12:44:14.242174,0.89608,0.89628,0.89592,0.89603,167
2025-09-05 12:45:14.242174,0.8961,0.89619,0.89608,0.89615,192
2025-09-05 12:46:14.242174,0.89613,0.89613,0.89578,0.89578,158
2025-09-05 12:47:14.242174,0.89579,0.89579,0.89542,0.89546,116
2025-09-05 12:48:14.242174,0.89546,0.89564,0.8953,0.89541,98
2025-09-05 12:49:14.242174,0.8954,0.8954,0.89523,0.89526,162
2025-09-05 12:50:14.242174,0.89527,0.89546,0.89527,0.89542,79
2025-09-05 12:51:14.242174,0.89543,0.89543,0.89517,0.8953,112
2025-09-05 12:52:14.242174,0.89522,0.89522,0.89502,0.89507,130
2025-09-05 12:53:14.242174,0.89507,0.89556,0.89507,0.89551,164
2025-09-05 12:54:14.242174,0.89556,0.89568,0.89552,0.89557,70
2025-09-05 12:55:14.242174,0.89565,0.89584,0.89554,0.8957,146
2025-09-05 12:56:14.242174,0.89571,0.89571,0.8954,0.89548,125
2025-09-05 12:57:14.242174,0.89548,0.89554,0.8954,0.89547,159
2025-09-05 12:58:14.242174,0.89539,0.89573,0.89539,0.89563,58
2025-09-05 12:59:14.242174,0.89566,0.89566,0.89536,0.89549,104
2025-09-05 13:00:14.242174,0.89548,0.89584,0.89548,0.89572,114
2025-09-05 13:01:14.242174,0.8958,0.89597,0.89572,0.89572,136
2025-09-05 13:02:14.242174,0.89568,0.89585,0.89556,0.89581,74
2025-09-05 13:03:14.242174,0.89589,0.896,0.89565,0.89582,138
2025-09-05 13:04:14.242174,0.89587,0.89652,0.89587,0.89646,139
2025-09-05 13:05:14.242174,0.89637,0.89671,0.89637,0.89663,192
2025-09-05 13:06:14.242174,0.89671,0.89671,0.89638,0.89654,111
2025-09-05 13:07:14.242174,0.89654,0.89701,0.89654,0.89694,140
2025-09-05 13:08:14.242174,0.897,0.897,0.89668,0.89682,113
2025-09-05 13:09:14.242174,0.89673,0.89714,0.89673,0.89708,174
2025-09-05 13:10:14.242174,0.89712,0.89712,0.89656,0.89678,93
2025-09-05 13:11:14.242174,0.89672,0.89672,0.89657,0.89665,126
2025-09-05 13:12:14.242174,0.89657,0.89701,0.89657,0.89692,157
2025-09-05 13:13:14.242174,0.89701,0.89741,0.89701,0.89735,91
2025-09-05 13:14:14.242174,0.89745,0.89774,0.89745,0.89763,65
2025-09-05 13:15:14.242174,0.89758,0.89789,0.89758,0.89784,143
2025-09-05 13:16:14.242174,0.89793,0.89822,0.89782,0.89801,154
2025-09-05 13:17:14.242174,0.89811,0.89811,0.89778,0.89787,183
2025-09-05 13:18:14.242174,0.89783,0.89802,0.89783,0.89794,80
2025-09-05 13:19:14.242174,0.89802,0.89815,0.89802,0.89808,64
2025-09-05 13:20:14.242174,0.89807,0.89892,0.89807,0.89865,63
2025-09-05 13:21:14.242174,0.89863,0.89905,0.89863,0.89903,83
