timestamp,open,high,low,close,volume
2025-09-05 10:30:00,149.523,149.548,149.501,149.534,127
2025-09-05 10:31:00,149.534,149.562,149.518,149.551,114
2025-09-05 10:32:00,149.551,149.578,149.535,149.567,139
2025-09-05 10:33:00,149.567,149.584,149.549,149.573,108
2025-09-05 10:34:00,149.573,149.599,149.557,149.589,131
2025-09-05 10:35:00,149.589,149.615,149.571,149.598,146
2025-09-05 10:36:00,149.598,149.621,149.582,149.604,123
2025-09-05 10:37:00,149.604,149.627,149.588,149.612,117
2025-09-05 10:38:00,149.612,149.635,149.596,149.620,134
2025-09-05 10:39:00,149.620,149.643,149.604,149.628,151
2025-09-05 10:40:00,149.628,149.651,149.612,149.636,126
2025-09-05 10:41:00,149.636,149.659,149.620,149.644,142
2025-09-05 10:42:00,149.644,149.667,149.628,149.652,138
2025-09-05 10:43:00,149.652,149.675,149.636,149.660,115
2025-09-05 10:44:00,149.660,149.683,149.644,149.668,149
2025-09-05 10:45:00,149.668,149.691,149.652,149.676,133
2025-09-05 10:46:00,149.676,149.699,149.660,149.684,120
2025-09-05 10:47:00,149.684,149.707,149.668,149.692,156
2025-09-05 10:48:00,149.692,149.715,149.676,149.700,128
2025-09-05 10:49:00,149.700,149.723,149.684,149.708,112
2025-09-05 10:50:00,149.708,149.731,149.692,149.716,145
2025-09-05 10:51:00,149.716,149.739,149.700,149.724,161
2025-09-05 10:52:00,149.724,149.747,149.708,149.732,137
2025-09-05 10:53:00,149.732,149.755,149.716,149.740,124
2025-09-05 10:54:00,149.740,149.763,149.724,149.748,152
2025-09-05 10:55:00,149.748,149.771,149.732,149.756,119
2025-09-05 10:56:00,149.756,149.779,149.740,149.764,143
2025-09-05 10:57:00,149.764,149.787,149.748,149.772,106
2025-09-05 10:58:00,149.772,149.795,149.756,149.780,135
2025-09-05 10:59:00,149.780,149.803,149.764,149.788,147
2025-09-05 11:00:00,149.788,149.811,149.772,149.796,130
2025-09-05 11:01:00,149.796,149.819,149.780,149.804,154
2025-09-05 11:02:00,149.804,149.827,149.788,149.812,118
2025-09-05 11:03:00,149.812,149.835,149.796,149.820,141
2025-09-05 11:04:00,149.820,149.843,149.804,149.828,167
2025-09-05 11:05:00,149.828,149.851,149.812,149.836,125
2025-09-05 11:06:00,149.836,149.859,149.820,149.844,148
2025-09-05 11:07:00,149.844,149.867,149.828,149.852,113
2025-09-05 11:08:00,149.852,149.875,149.836,149.860,136
2025-09-05 11:09:00,149.860,149.883,149.844,149.868,159
2025-09-05 11:10:00,149.868,149.891,149.852,149.876,132
2025-09-05 11:11:00,149.876,149.899,149.860,149.884,121
2025-09-05 11:12:00,149.884,149.907,149.868,149.892,144
2025-09-05 11:13:00,149.892,149.915,149.876,149.900,171
2025-09-05 11:14:00,149.900,149.923,149.884,149.908,107
2025-09-05 11:15:00,149.908,149.931,149.892,149.916,153
2025-09-05 11:16:00,149.916,149.939,149.900,149.924,129
2025-09-05 11:17:00,149.924,149.947,149.908,149.932,116
2025-09-05 11:18:00,149.932,149.955,149.916,149.940,140
2025-09-05 11:19:00,149.940,149.963,149.924,149.948,122
2025-09-05 11:20:00,149.948,149.971,149.932,149.956,157
2025-09-05 11:21:00,149.956,149.979,149.940,149.964,134
2025-09-05 11:22:00,149.964,149.987,149.948,149.972,111
2025-09-05 11:23:00,149.972,149.995,149.956,149.980,146
2025-09-05 11:24:00,149.980,150.003,149.964,149.988,105
2025-09-05 11:25:00,149.988,150.011,149.972,149.996,162
2025-09-05 11:26:00,149.996,150.019,149.980,150.004,138
2025-09-05 11:27:00,150.004,150.027,149.988,150.012,125
2025-09-05 11:28:00,150.012,150.035,149.996,150.020,150
2025-09-05 11:29:00,150.020,150.043,150.004,150.028,109
2025-09-05 11:30:00,150.028,150.051,150.012,150.036,165
2025-09-05 11:31:00,150.036,150.059,150.020,150.044,127
2025-09-05 11:32:00,150.044,150.067,150.028,150.052,142
2025-09-05 11:33:00,150.052,150.075,150.036,150.060,114
2025-09-05 11:34:00,150.060,150.083,150.044,150.068,133
2025-09-05 11:35:00,150.068,150.091,150.052,150.076,158
2025-09-05 11:36:00,150.076,150.099,150.060,150.084,120
2025-09-05 11:37:00,150.084,150.107,150.068,150.092,103
2025-09-05 11:38:00,150.092,150.115,150.076,150.100,173
2025-09-05 11:39:00,150.100,150.123,150.084,150.108,131
2025-09-05 11:40:00,150.108,150.131,150.092,150.116,148
2025-09-05 11:41:00,150.116,150.139,150.100,150.124,110
2025-09-05 11:42:00,150.124,150.147,150.108,150.132,139
2025-09-05 11:43:00,150.132,150.155,150.116,150.140,126
2025-09-05 11:44:00,150.140,150.163,150.124,150.148,112
2025-09-05 11:45:00,150.148,150.171,150.132,150.156,164
2025-09-05 11:46:00,150.156,150.179,150.140,150.164,145
2025-09-05 11:47:00,150.164,150.187,150.148,150.172,155
2025-09-05 11:48:00,150.172,150.195,150.156,150.180,118
2025-09-05 11:49:00,150.180,150.203,150.164,150.188,124
2025-09-05 11:50:00,150.188,150.211,150.172,150.196,170
2025-09-05 11:51:00,150.196,150.219,150.180,150.204,117
2025-09-05 11:52:00,150.204,150.227,150.188,150.212,141
2025-09-05 11:53:00,150.212,150.235,150.196,150.220,106
2025-09-05 11:54:00,150.220,150.243,150.204,150.228,152
2025-09-05 11:55:00,150.228,150.251,150.212,150.236,163
2025-09-05 11:56:00,150.236,150.259,150.220,150.244,102
2025-09-05 11:57:00,150.244,150.267,150.228,150.252,137
2025-09-05 11:58:00,150.252,150.275,150.236,150.260,176
2025-09-05 11:59:00,150.260,150.283,150.244,150.268,123
2025-09-05 12:00:00,150.268,150.291,150.252,150.276,149
2025-09-05 12:01:00,150.276,150.299,150.260,150.284,115
2025-09-05 12:02:00,150.284,150.307,150.268,150.292,144
2025-09-05 12:03:00,150.292,150.315,150.276,150.300,101
2025-09-05 12:04:00,150.300,150.323,150.284,150.308,156
2025-09-05 12:05:00,150.308,150.331,150.292,150.316,168
2025-09-05 12:06:00,150.316,150.339,150.300,150.324,129
2025-09-05 12:07:00,150.324,150.347,150.308,150.332,140
2025-09-05 12:08:00,150.332,150.355,150.316,150.340,108
2025-09-05 12:09:00,150.340,150.363,150.324,150.348,174
2025-09-05 12:10:00,150.348,150.371,150.332,150.356,135
2025-09-05 12:11:00,150.356,150.379,150.340,150.364,113
2025-09-05 12:12:00,150.364,150.387,150.348,150.372,147
2025-09-05 12:13:00,150.372,150.395,150.356,150.380,121
2025-09-05 12:14:00,150.380,150.403,150.364,150.388,166
