timestamp,open,high,low,close,volume
2025-09-05 12:33:17.182182,162.3001,162.30014,162.30005,162.3001,61
2025-09-05 12:34:17.182182,162.30004,162.30013,162.30004,162.30008,55
2025-09-05 12:35:17.182182,162.30018,162.30031,162.3001,162.30022,187
2025-09-05 12:36:17.182182,162.30018,162.30054,162.30018,162.30054,91
2025-09-05 12:37:17.182182,162.30053,162.30055,162.30051,162.30051,79
2025-09-05 12:38:17.182182,162.30046,162.30056,162.30039,162.30049,99
2025-09-05 12:39:17.182182,162.30039,162.30108,162.30039,162.30085,175
2025-09-05 12:40:17.182182,162.30082,162.30122,162.30082,162.30104,161
2025-09-05 12:41:17.182182,162.301,162.30101,162.30092,162.30098,145
2025-09-05 12:42:17.182182,162.30105,162.3013,162.30097,162.30114,165
2025-09-05 12:43:17.182182,162.30108,162.30113,162.30106,162.30108,80
2025-09-05 12:44:17.182182,162.30109,162.30114,162.30101,162.30103,95
2025-09-05 12:45:17.182182,162.30096,162.30119,162.30096,162.30115,137
2025-09-05 12:46:17.182182,162.30117,162.30117,162.30061,162.30078,173
2025-09-05 12:47:17.182182,162.30069,162.30069,162.30032,162.30046,139
2025-09-05 12:48:17.182182,162.3005,162.30056,162.30026,162.30041,190
2025-09-05 12:49:17.182182,162.30042,162.30042,162.30022,162.30026,52
2025-09-05 12:50:17.182182,162.3002,162.30042,162.3002,162.30042,162
2025-09-05 12:51:17.182182,162.30043,162.30045,162.30024,162.3003,105
2025-09-05 12:52:17.182182,162.30025,162.30027,162.30001,162.30007,53
2025-09-05 12:53:17.182182,162.3,162.30057,162.3,162.30051,173
2025-09-05 12:54:17.182182,162.30051,162.3006,162.30044,162.30057,169
2025-09-05 12:55:17.182182,162.30062,162.30072,162.30061,162.3007,91
2025-09-05 12:56:17.182182,162.30073,162.30073,162.3004,162.30048,84
2025-09-05 12:57:17.182182,162.30055,162.30055,162.30033,162.30047,128
2025-09-05 12:58:17.182182,162.30041,162.30078,162.30041,162.30063,171
2025-09-05 12:59:17.182182,162.30059,162.30071,162.30022,162.30049,147
2025-09-05 13:00:17.182182,162.30053,162.30073,162.30053,162.30072,153
2025-09-05 13:01:17.182182,162.30071,162.30083,162.30069,162.30072,131
2025-09-05 13:02:17.182182,162.30079,162.30091,162.30059,162.30081,130
2025-09-05 13:03:17.182182,162.30091,162.30091,162.30082,162.30082,105
2025-09-05 13:04:17.182182,162.3008,162.30151,162.3008,162.30146,99
2025-09-05 13:05:17.182182,162.30139,162.30169,162.30139,162.30163,168
2025-09-05 13:06:17.182182,162.30165,162.30165,162.30154,162.30154,57
2025-09-05 13:07:17.182182,162.3016,162.30206,162.3016,162.30194,98
2025-09-05 13:08:17.182182,162.30193,162.30193,162.30174,162.30182,66
2025-09-05 13:09:17.182182,162.30185,162.30218,162.30185,162.30208,83
