timestamp,open,high,low,close,volume
2025-09-13 10:30:18.578117,0.8581,0.85817,0.85796,0.8581,159
2025-09-13 10:31:18.578117,0.85814,0.85814,0.85802,0.85808,138
2025-09-13 10:32:18.578117,0.85817,0.85836,0.85807,0.85822,154
2025-09-13 10:33:18.578117,0.85831,0.85855,0.85831,0.85854,76
2025-09-13 10:34:18.578117,0.85861,0.85861,0.85846,0.85851,140
2025-09-13 10:35:18.578117,0.85852,0.85867,0.85847,0.85849,147
2025-09-13 10:36:18.578117,0.8584,0.85912,0.8584,0.85885,129
2025-09-13 10:37:18.578117,0.85886,0.85906,0.85886,0.85904,149
2025-09-13 10:38:18.578117,0.859,0.85909,0.85897,0.85898,111
2025-09-13 10:39:18.578117,0.85894,0.85925,0.85894,0.85914,88
2025-09-13 10:40:18.578117,0.85912,0.8592,0.85903,0.85908,99
2025-09-13 10:41:18.578117,0.85916,0.85916,0.85903,0.85903,79
2025-09-13 10:42:18.578117,0.85912,0.85934,0.85911,0.85915,95
2025-09-13 10:43:18.578117,0.85921,0.85921,0.85872,0.85878,128
2025-09-13 10:44:18.578117,0.8588,0.8588,0.85843,0.85846,169
2025-09-13 10:45:18.578117,0.85842,0.85852,0.85828,0.85841,157
2025-09-13 10:46:18.578117,0.8584,0.8584,0.85822,0.85826,197
2025-09-13 10:47:18.578117,0.85828,0.85853,0.85821,0.85842,100
2025-09-13 10:48:18.578117,0.85838,0.85841,0.85814,0.8583,116
2025-09-13 10:49:18.578117,0.85838,0.85838,0.85788,0.85807,159
2025-09-13 10:50:18.578117,0.85797,0.85862,0.85797,0.85851,83
2025-09-13 10:51:18.578117,0.85859,0.85861,0.85856,0.85857,116
2025-09-13 10:52:18.578117,0.85856,0.85887,0.85853,0.8587,167
2025-09-13 10:53:18.578117,0.85861,0.85862,0.85839,0.85848,142
2025-09-13 10:54:18.578117,0.85848,0.8585,0.85841,0.85847,192
2025-09-13 10:55:18.578117,0.85843,0.85879,0.85843,0.85863,193
2025-09-13 10:56:18.578117,0.85873,0.85873,0.85833,0.85849,189
2025-09-13 10:57:18.578117,0.85844,0.85899,0.85844,0.85872,172
2025-09-13 10:58:18.578117,0.85878,0.85888,0.85849,0.85872,111
2025-09-13 10:59:18.578117,0.85882,0.85882,0.85863,0.85881,58
2025-09-13 11:00:18.578117,0.85884,0.85884,0.85874,0.85882,65
2025-09-13 11:01:18.578117,0.85882,0.85957,0.85882,0.85946,128
2025-09-13 11:02:18.578117,0.8594,0.85972,0.8594,0.85963,51
2025-09-13 11:03:18.578117,0.85972,0.85972,0.85943,0.85954,97
2025-09-13 11:04:18.578117,0.85956,0.85994,0.85956,0.85994,149
2025-09-13 11:05:18.578117,0.8599,0.85998,0.85974,0.85982,56
2025-09-13 11:06:18.578117,0.85981,0.86017,0.85981,0.86008,122
2025-09-13 11:07:18.578117,0.85999,0.86002,0.85973,0.85978,52
2025-09-13 11:08:18.578117,0.85971,0.85988,0.85947,0.85965,191
2025-09-13 11:09:18.578117,0.85972,0.85998,0.85972,0.85992,196
2025-09-13 11:10:18.578117,0.8599,0.86041,0.8599,0.86035,137
2025-09-13 11:11:18.578117,0.86035,0.86072,0.86035,0.86063,162
2025-09-13 11:12:18.578117,0.86055,0.86088,0.86055,0.86084,175
2025-09-13 11:13:18.578117,0.86093,0.86105,0.86093,0.86101,188
2025-09-13 11:14:18.578117,0.86102,0.86102,0.86085,0.86087,136
2025-09-13 11:15:18.578117,0.86077,0.86109,0.86066,0.86094,96
